Order_ID,Customer_ID,Customer_Name,Email,Phone,Age,Gender,City,State,Country,ZIP_Code,Product_Category,Product_Name,SKU,Quantity,Unit_Price,Discount_%,Total_Amount,Order_Date,Ship_Date,Delivery_Date,Payment_Method,Order_Status,Sales_Rep,Department,Rating,Return_Reason,Is_Repeat_Customer,Loyalty_Points,Notes
ORD-10952,CUST-3334,Luis Jones,luis.jones16@company.in,+91-9575752976,23.0,male,Philadelphia,Maharashtra,India,494149,Books,Self Help,SKU-5154,16,16739.3,25.0,200871.6,2022-03-01,2022-03-07,2022-03-16,upi,Processing,,International,2.0,,,839.0,Express shipping needed
ORD-10290,CUST-4239,Pedro Smith,pedro.smith53@company.in,+91-9770674659,20.0,M,Glasgow,England,USA,235636,Toys,Science Kit,SKU-7089,19,17678.13,0.0,335884.47,2022-08-09,2022-08-14,2022-08-18,Debit Card,Processing,Raj Patel,,5.0,,True,,Handle with care
ORD-10210,CUST-2922,Jessica Miller,jessica.miller15@outlook.com,+91-9775321174,35.0,,Delhi,California,USA,240374,Health,Thermometer,SKU-6556,1,21129.13,15.0,17959.76,2024-09-26,2024-09-28,2024-10-07,Credit Card,Returned,Carol Williams,South Zone,3.0,,Yes,2951.0,
ORD-10802,CUST-4780,Rohit Verma,rohit.verma78@hotmail.com,+91-8330956558,,,Hyderabad,Texas,UK,819386,Toys,Puzzle,SKU-7783,4,37676.41,,150705.64,2022-06-24,2022-06-26,2022-07-02,Debit Card,Cancelled,Neha Sharma,International,2.0,,No,1605.0,Handle with care
ORD-10174,CUST-4262,Jessica Taylor,jessica.taylor80@company.in,+91-9318091886,25.0,male,Glasgow,Tamil Nadu,,965760,Food & Beverage,Coffee Beans,SKU-8772,12,20968.35,30.0,176134.14,2022-06-30,2022-07-06,2022-07-11,Debit Card,Cancelled,Raj Patel,South Zone,5.0,Defective,True,2335.0,Express shipping needed
ORD-10199,CUST-3243,Pooja Joshi,pooja.joshi43@outlook.com,+91-7431195673,49.0,FEMALE,Bangalore,,India,38679,Sports,Cycling Shorts,SKU-1853,2,13738.12,0.0,27476.24,2022-11-25,2022-11-29,2022-12-06,UPI,Pending,Raj Patel,International,2.0,,False,,Express shipping needed
ORD-10902,CUST-2057,John Kumar,john.kumar96@yahoo.com,,56.0,M,Bangalore,New York,UK,268787,Beauty,Shampoo,SKU-7222,7,43878.66,0.0,307150.62,2022-07-28,2022-07-31,2022-08-01,Cash on Delivery,Returned,Pradeep Kumar,,3.0,Changed mind,Yes,2186.0,Handle with care
ORD-10204,CUST-2705,Priya Jones,priya.jones24@yahoo.com,+91-9185012042,23.0,male,Philadelphia,Karnataka,UK,532307,Food & Beverage,Spice Kit,SKU-2545,16,5668.92,0.0,90702.72,2024-01-01,2024-01-07,2024-01-15,Credit Card,Processing,Amit Verma,East Zone,3.0,Wrong item,Yes,868.0,
ORD-10063,CUST-1780,John Mehta,john.mehta50@company.in,+91-7873324617,44.0,Female,Philadelphia,Tamil Nadu,USA,644356,Books,Finance,SKU-1647,5,40298.52,0.0,201492.6,2024-08-27,2024-08-29,2024-09-03,UPI,,Neha Sharma,South Zone,3.0,,False,2727.0,
ORD-10265,CUST-2668,Rohit Garcia,rohit.garcia52@yahoo.com,,27.0,Other,,,USA,252669,Sports,Dumbbells,SKU-4633,6,9474.02,,56844.12,2022-07-31,2022-08-06,2022-08-16,Debit Card,Processing,Bob Johnson,West Zone,2.0,Defective,No,423.0,
ORD-10231,CUST-3405,Sofia Johnson,sofia.johnson49@yahoo.com,+91-8365591754,26.0,F,San Antonio,Telangana,USA,837942,Furniture,Wardrobe,SKU-3434,14,43925.47,0.0,614956.58,2022-12-17,2022-12-22,2023-01-01,Debit Card,Processing,Sunita Singh,North Zone,5.0,,False,4784.0,
ORD-10803,CUST-4127,Divya Johnson,divya.johnson86@yahoo.com,+91-9022395085,39.0,FEMALE,San Antonio,Pennsylvania,,621607,,Unknown Item,SKU-2698,13,41226.89,30.0,375164.7,2024-06-13,2024-06-20,2024-06-23,credit card,Delivered,Raj Patel,International,5.0,Not as described,False,1361.0,Gift wrap
ORD-10625,CUST-1687,Amanda Patel,amanda.patel5@hotmail.com,+91-7744544277,35.0,M,Leeds,,India,,,Unknown Item,SKU-3522,0,44111.73,5.0,419061.43,2022-12-06,2022-12-08,2022-12-14,Debit Card,,Alice Brown,International,2.0,,,486.0,Gift wrap
ORD-10568,CUST-1461,Vikram Joshi,vikram.joshi3@gmail.com,+91-7274722641,29.0,FEMALE,Glasgow,New York,,545906,Sports,Football,SKU-2833,5,35757.21,20.0,143028.84,2023-08-30,2023-09-05,2023-09-15,Cash on Delivery,Delivered,Carol Williams,,1.0,,False,3328.0,
ORD-10854,CUST-1851,Rahul Garcia,rahul.garcia60@outlook.com,+91-7446989943,40.0,Other,,Karnataka,India,,Toys,Doll,SKU-1703,1,10959.98,30.0,7671.99,2023-03-20,2023-03-24,2023-04-01,Cash on Delivery,Processing,Bob Johnson,South Zone,1.0,Defective,No,4735.0,Urgent delivery
ORD-10039,CUST-3497,Sofia Patel,sofia.patel44@outlook.com,+91-7362190850,21.0,Other,San Antonio,Illinois,UK,306635,Health,Sanitizer,SKU-7347,11,30270.04,30.0,233079.31,2024-07-10,2024-07-17,2024-07-21,,Cancelled,Alice Brown,International,5.0,Defective,,,Gift wrap
ORD-10806,CUST-2977,Jessica Williams,jessica.williams70@outlook.com,+91-8997297686,48.0,Other,Kolkata,Maharashtra,UK,,Beauty,Face Cream,SKU-7816,19,577.83,20.0,-8783.02,2023-08-20,2023-08-24,2023-08-25,UPI,Shipped,Neha Sharma,West Zone,4.0,Not as described,True,4288.0,
ORD-10168,CUST-4422,David Smith,david.smith93@outlook.com,+91-7829270292,61.0,Male,,Illinois,India,137706,,Unknown Item,SKU-2965,3,647.47,0.0,1942.41,2023-01-04,2023-01-07,2023-01-08,Credit Card,Delivered,,South Zone,1.0,,No,1513.0,Gift wrap
ORD-10590,CUST-1183,Aarav Verma,aarav.verma59@hotmail.com,+91-9486835953,34.0,M,Hyderabad,California,India,738941,Furniture,Chair,SKU-1058,5,46684.66,30.0,163396.31,2022-10-20,2022-10-24,2022-10-31,Credit Card,Returned,Raj Patel,South Zone,2.0,,No,2279.0,
ORD-10464,CUST-4969,Chris Williams,chris.williams25@company.in,+91-7817657540,54.0,Other,Hyderabad,Texas,USA,993070,Automotive,Floor Mat,SKU-1897,10,1112.6,30.0,7788.2,2023-05-24,2023-05-26,2023-05-28,Debit Card,Cancelled,,International,1.0,Defective,No,3260.0,Gift wrap
ORD-10998,CUST-2247,Pedro Brown,pedro.brown39@yahoo.com,+91-8598685735,19.0,Female,Pune,Telangana,India,580397,Automotive,Polish Kit,SKU-2429,1,1386.21,30.0,970.35,2023-11-16,2023-11-23,2023-11-28,Credit Card,Cancelled,Amit Verma,South Zone,,,,513.0,
ORD-10442,CUST-1518,Sneha Garcia,sneha.garcia22@yahoo.com,+91-9443901788,53.0,Female,Chennai,Illinois,India,915786,Food & Beverage,Tea Pack,SKU-9350,18,5389.2,0.0,97005.6,2022-03-29,2022-04-02,2022-04-09,Credit Card,Shipped,Bob Johnson,North Zone,,,,1536.0,
ORD-10908,CUST-4507,Isabella Jones,isabella.jones54@gmail.com,+91-8291482759,54.0,FEMALE,Bangalore,,UK,,Automotive,Tyre Inflator,SKU-8495,9,3695.57,0.0,33260.13,2022-03-18,2022-03-24,2022-04-03,Debit Card,Processing,Pradeep Kumar,South Zone,4.0,,Yes,4228.0,
ORD-10066,CUST-1609,Carlos Taylor,carlos.taylor37@hotmail.com,,,F,Houston,Maharashtra,Germany,274679,Automotive,Parking Sensor,SKU-6807,18,27604.6,0.0,496882.8,2024-09-16,2024-09-22,2024-09-23,CREDIT CARD,Processing,Bob Johnson,North Zone,,,Yes,1992.0,Express shipping needed
ORD-10307,CUST-3384,,amanda.sharma87@hotmail.com,+91-7864116237,30.0,Other,Bangalore,California,USA,110879,Clothing,T-Shirt,SKU-4334,13,6704.17,,87154.21,2022-12-23,2022-12-26,2023-01-03,COD,Delivered,Raj Patel,North Zone,,,Yes,589.0,
ORD-10067,CUST-3803,Luis Patel,luis.patel83@outlook.com,+91-9430335702,23.0,Male,,,France,600882,Sports,Football,SKU-1539,16,2852.94,0.0,45647.04,2022-07-11,2022-07-15,2022-07-24,,Shipped,Alice Brown,North Zone,1.0,Changed mind,No,3262.0,Gift wrap
ORD-10198,CUST-3617,Juan Kumar,juan.kumar3@hotmail.com,+91-9601954488,63.0,Male,London,Texas,USA,861706,Sports,Cricket Bat,SKU-2999,9,43977.71,0.0,395799.39,2023-10-11,2023-10-16,2023-10-20,Debit Card,Returned,Sunita Singh,,1.0,,Yes,,
ORD-10528,CUST-4667,John Singh,john.singh71@company.in,,43.0,F,Hyderabad,Maharashtra,USA,290028,,Unknown Item,SKU-3053,19,47031.48,0.0,893598.12,2022-03-10,2022-03-11,2022-03-19,Cash on Delivery,Pending,Sunita Singh,International,5.0,Changed mind,No,2512.0,
ORD-10481,CUST-3149,Rahul Chopra,rahul.chopra67@hotmail.com,+91-9718736362,38.0,Other,Leeds,Pennsylvania,India,660077,Books,Novel,SKU-9038,11,43430.83,0.0,477739.13,2022-09-26,2022-10-02,2022-10-04,debit card,Shipped,Carol Williams,,4.0,Changed mind,Yes,3613.0,
ORD-10757,CUST-4118,Ana Williams,ana.williams68@yahoo.com,+91-8230488880,24.0,Other,Phoenix,Karnataka,India,82191,Furniture,Dining Table,SKU-5946,1,18644.15,25.0,13983.11,2024-02-21,2024-02-28,2024-03-03,Debit Card,Processing,Bob Johnson,West Zone,1.0,Not as described,Yes,1789.0,Handle with care
ORD-10987,CUST-2997,Priya Chopra,priya.chopra34@hotmail.com,+91-7366823029,30.0,Other,,Maharashtra,USA,,Toys,LEGO Set,SKU-9431,15,28925.59,15.0,368801.27,2024-12-12,2024-12-19,2024-12-20,UPI,Delivered,,East Zone,,,,703.0,
ORD-10362,CUST-1371,Michael Williams,michael.williams97@company.in,+91-9100704697,55.0,M,Phoenix,Maharashtra,UK,277685,Toys,Action Figure,SKU-9335,4,4687.95,0.0,18751.8,2023-02-11,2023-02-13,2023-02-23,UPI,Delivered,Carol Williams,North Zone,,Defective,Yes,3279.0,Gift wrap
ORD-10844,CUST-1436,Sofia Jones,sofia.jones77@company.in,+91-7867535777,38.0,,Mumbai,Maharashtra,UK,882569,Beauty,Shampoo,SKU-1853,16,47486.72,5.0,721798.14,2022-01-09,2022-01-16,,credit card,Delivered,Pradeep Kumar,Online,1.0,Defective,False,2195.0,
ORD-10558,CUST-4867,Priya Gupta,priya.gupta41@gmail.com,,30.0,M,Phoenix,Scotland,Germany,199974,Health,Thermometer,SKU-8347,15,44468.97,0.0,667034.55,2022-07-03,2022-07-09,2022-07-17,CREDIT CARD,,Alice Brown,International,2.0,Not as described,False,4262.0,Urgent delivery
ORD-10618,CUST-2755,Pedro Nair,pedro.nair51@hotmail.com,+91-8730127259,39.0,,San Antonio,West Bengal,India,,Electronics,Tablet,SKU-7180,6,19196.97,0.0,115181.82,2024-10-27,2024-11-03,2024-11-11,Cash on Delivery,Pending,Sunita Singh,South Zone,2.0,,True,1691.0,
ORD-10352,CUST-2881,James Miller,james.miller9@gmail.com,+91-8328468971,42.0,male,Leeds,,UK,22793,,Unknown Item,SKU-9587,6,43545.57,25.0,195955.07,2024-02-06,2024-02-10,2024-02-18,Debit Card,Shipped,Sunita Singh,East Zone,2.0,Defective,Yes,2699.0,
ORD-10760,CUST-1552,Sneha Jones,sneha.jones74@company.in,+91-8223462086,64.0,,Mumbai,Karnataka,UK,302719,Clothing,Jacket,SKU-9950,16,16766.56,25.0,201198.72,2024-03-31,2024-04-06,,Credit Card,,Bob Johnson,,5.0,,Yes,777.0,
ORD-10929,CUST-2443,,john.verma64@gmail.com,+91-8102322122,52.0,male,Mumbai,Texas,India,629312,Furniture,Bed Frame,SKU-6446,9,12792.68,20.0,92107.3,2022-07-31,2022-08-06,2022-08-07,Wallet,,Dan Smith,North Zone,1.0,,False,3741.0,
ORD-10292,CUST-3020,Priya Davis,priya.davis52@hotmail.com,,35.0,,Los Angeles,Tamil Nadu,USA,137310,Electronics,Keyboard,SKU-7126,3,23521.17,20.0,56450.81,2024-12-16,2024-12-17,2024-12-18,upi,Returned,Neha Sharma,North Zone,3.0,Changed mind,True,1136.0,Gift wrap
ORD-10752,CUST-4165,,pedro.brown51@company.in,+91-7324338802,24.0,,Pune,Texas,India,548805,Toys,Action Figure,SKU-8392,17,24484.13,,416230.21,2022-10-17,2022-10-23,2022-10-24,,Cancelled,Amit Verma,West Zone,3.0,,,663.0,
ORD-10100,CUST-2237,Carlos Brown,carlos.brown40@yahoo.com,+91-9760548616,18.0,F,,Telangana,USA,426444,,Unknown Item,SKU-2676,16,45580.2,0.0,729283.2,2024-11-17,2024-11-18,2024-11-19,UPI,Delivered,Dan Smith,International,3.0,,No,4989.0,
ORD-10697,CUST-3382,Chris Singh,chris.singh54@gmail.com,+91-7451943894,50.0,,Phoenix,Gujarat,USA,930814,Food & Beverage,Protein Bar,SKU-8234,6,18518.11,5.0,105553.23,2023-07-02,2023-07-06,2023-07-13,UPI,,Pradeep Kumar,,3.0,,Yes,1911.0,
ORD-10709,CUST-1416,Aarav Davis,,,37.0,FEMALE,Birmingham,Tamil Nadu,USA,373886,Food & Beverage,Biscuits,SKU-1486,17,9670.61,,164400.37,2023-07-23,2023-07-27,2023-07-30,credit card,,Alice Brown,South Zone,,,Yes,1349.0,
ORD-10808,CUST-2396,Ashley Singh,ashley.singh23@gmail.com,+91-8426418083,47.0,Female,,Maharashtra,India,13614,Health,Multivitamin,SKU-3303,13,49673.83,0.0,645759.79,2024-02-05,2024-02-10,2024-02-14,upi,Shipped,Neha Sharma,West Zone,2.0,Defective,No,3731.0,
ORD-10305,CUST-2389,Priya Taylor,priya.taylor65@hotmail.com,+91-9255096841,28.0,Female,Mumbai,Illinois,USA,156841,Clothing,Kurta,SKU-5560,5,23421.96,25.0,87832.35,2024-06-29,2024-06-30,2024-07-06,UPI,,Pradeep Kumar,West Zone,4.0,Wrong item,Yes,3864.0,
ORD-10628,CUST-1648,Divya Williams,divya.williams19@hotmail.com,+91-9666362215,43.0,Female,Chennai,California,USA,956220,Clothing,Jacket,SKU-5400,16,15959.17,30.0,178742.7,2022-09-20,2022-09-24,2022-09-29,Debit Card,Processing,Raj Patel,East Zone,4.0,Defective,False,867.0,Gift wrap
ORD-10158,CUST-1821,Michael Williams,michael.williams14@outlook.com,+91-9830315936,39.0,FEMALE,Kolkata,England,India,344652,Clothing,Dress,SKU-8227,2,34368.26,,68736.52,2024-12-05,2024-12-06,,Cash on Delivery,Pending,Neha Sharma,East Zone,,Not as described,False,124.0,
ORD-10551,CUST-4775,James Nair,james.nair46@gmail.com,+91-8499396420,28.0,F,,Scotland,USA,,Clothing,Jeans,SKU-1818,11,9125.37,0.0,100379.07,2023-01-21,2023-01-22,2023-02-01,Cash on Delivery,Delivered,Raj Patel,West Zone,4.0,,Yes,2532.0,
ORD-10002,CUST-4677,Sofia Smith,sofia.smith83@outlook.com,+91-8137651678,49.0,male,Delhi,Telangana,India,155051,Furniture,Dining Table,SKU-9348,19,43824.56,15.0,707766.64,2024-04-01,2024-04-04,,COD,Cancelled,Neha Sharma,,2.0,Defective,True,1310.0,
ORD-10728,CUST-1849,Sofia Miller,sofia.miller26@company.in,+91-7282062911,55.0,Male,Manchester,New York,USA,684888,Clothing,Saree,SKU-9832,19,23527.64,20.0,357620.13,2024-05-15,2024-05-16,,Credit Card,Delivered,,East Zone,4.0,,,1228.0,
ORD-10208,CUST-3694,Sofia Verma,sofia.verma3@gmail.com,,61.0,Male,,California,Germany,520365,Books,Marketing,SKU-5961,6,3957.12,,23742.72,2023-12-01,2023-12-08,2023-12-12,,Returned,,East Zone,1.0,,,,Urgent delivery
ORD-10299,CUST-2709,Juan Brown,juan.brown58@company.in,+91-9263047835,61.0,FEMALE,Ahmedabad,Illinois,,209829,Toys,LEGO Set,SKU-1673,13,31954.75,10.0,373870.58,2024-01-07,2024-01-09,2024-01-13,UPI,Returned,Dan Smith,International,2.0,,No,3727.0,
ORD-10850,CUST-2787,Ashley Gupta,ashley.gupta82@outlook.com,+91-7959256524,25.0,Other,Hyderabad,Karnataka,UK,208468,Health,Protein Powder,SKU-6191,17,36375.39,20.0,494705.3,2022-10-14,2022-10-15,2022-10-17,Cash on Delivery,Pending,,Online,1.0,Wrong item,Yes,3559.0,
ORD-10436,CUST-1195,Valentina Jones,valentina.jones34@company.in,,60.0,Male,London,,USA,296926,Health,Omega 3,SKU-9769,0,13271.79,0.0,199076.85,2023-04-18,2023-04-21,2023-04-25,,,Dan Smith,West Zone,2.0,Defective,No,2508.0,
ORD-10869,CUST-3843,Rohit Smith,rohit.smith63@yahoo.com,+91-7823285853,31.0,Male,Delhi,Tamil Nadu,USA,603038,Health,First Aid Kit,SKU-7177,18,30305.47,10.0,490948.61,2024-05-27,2024-05-28,2024-06-05,EMI,Pending,Raj Patel,West Zone,5.0,Defective,False,1505.0,Urgent delivery
ORD-10411,CUST-1042,Amanda Johnson,amanda.johnson96@gmail.com,+91-9592479766,33.0,Male,Philadelphia,England,Germany,718043,Automotive,Dashcam,SKU-1462,3,23769.85,30.0,49916.68,2024-10-01,2024-10-02,2024-10-10,,Returned,Carol Williams,North Zone,4.0,,False,4628.0,
ORD-10614,CUST-1809,Maria Johnson,maria.johnson95@gmail.com,+91-8746214676,27.0,Other,Mumbai,New York,UK,862880,Beauty,Serum,SKU-9563,0,28924.31,15.0,196685.31,2022-05-16,2022-05-20,2022-05-22,Credit Card,,Pradeep Kumar,,3.0,Not as described,,921.0,
ORD-10907,CUST-4761,Isabella Chopra,isabella.chopra92@company.in,+91-8741108483,61.0,,,England,France,406736,Sports,Yoga Mat,SKU-5487,18,10139.56,5.0,173386.48,2023-10-04,2023-10-10,2023-10-13,COD,Pending,Carol Williams,International,,,True,2798.0,
ORD-10912,CUST-4175,Luis Gupta,luis.gupta33@outlook.com,+91-8594364895,26.0,male,Los Angeles,Gujarat,India,51127,Electronics,Headphones,SKU-7243,13,30592.25,5.0,377814.29,2022-05-05,2022-05-07,2022-05-10,Credit Card,Shipped,Alice Brown,North Zone,4.0,,No,1216.0,
ORD-10996,CUST-4709,Emily Kumar,emily.kumar46@yahoo.com,+91-7042161188,45.0,Male,Kolkata,Pennsylvania,,150832,Clothing,Kurta,SKU-7878,10,17164.11,5.0,163059.04,2022-07-23,2022-07-24,2022-08-01,,,Carol Williams,,3.0,,Yes,323.0,Express shipping needed
ORD-10962,CUST-1363,Sneha Brown,sneha.brown39@hotmail.com,+91-9493353839,57.0,Male,Houston,New York,India,504455,Books,Science,SKU-6260,14,20767.32,0.0,290742.48,2023-03-16,2023-03-18,2023-03-26,Credit Card,,Raj Patel,North Zone,1.0,,No,3202.0,
ORD-10700,CUST-4405,Aarav Davis,aarav.davis39@yahoo.com,+91-8898468176,43.0,Other,London,Texas,,746657,Health,Sanitizer,SKU-5858,7,5935.34,0.0,41547.38,2022-10-14,2022-10-18,2022-10-28,Cash on Delivery,Processing,Bob Johnson,South Zone,4.0,Changed mind,No,,Urgent delivery
ORD-10778,CUST-2746,Pedro Nair,pedro.nair11@outlook.com,,55.0,M,Delhi,England,India,503233,Clothing,Jeans,SKU-8351,20,34487.27,,689745.4,2024-01-11,2024-01-18,2024-01-20,Cash on Delivery,Cancelled,Neha Sharma,Online,1.0,,No,0.0,
ORD-10306,CUST-4161,Luis Miller,,+91-7995162447,22.0,Female,Leeds,England,UK,258111,,Unknown Item,SKU-2727,19,17437.36,,331309.84,2023-06-15,2023-06-17,2023-06-27,Cash on Delivery,Shipped,Bob Johnson,,1.0,,True,,
ORD-10778,CUST-2746,Pedro Nair,pedro.nair11@outlook.com,,55.0,M,Delhi,England,India,503233,Clothing,Jeans,SKU-8351,20,34487.27,,689745.4,2024-01-11,2024-01-18,2024-01-20,Cash on Delivery,Cancelled,Neha Sharma,Online,1.0,,No,0.0,
ORD-10493,CUST-1416,Karan Singh,karan.singh19@hotmail.com,+91-7464636488,60.0,Male,Chennai,California,USA,250322,Beauty,Lipstick,SKU-6441,18,705.79,0.0,12704.22,2024-09-28,2024-09-30,2024-10-01,Debit Card,Delivered,Amit Verma,,3.0,,,2257.0,
ORD-10423,CUST-4207,Juan Davis,juan.davis24@hotmail.com,+91-8338304717,45.0,Female,Pune,Karnataka,Germany,997243,Furniture,Desk,SKU-3882,9,22682.39,10.0,183727.36,2022-04-13,2022-04-16,,Debit Card,Processing,Dan Smith,West Zone,2.0,,False,1600.0,
ORD-10298,CUST-4695,Ananya Gupta,ananya.gupta59@outlook.com,,34.0,FEMALE,Ahmedabad,Texas,UK,293049,Health,Thermometer,SKU-9508,15,24558.56,15.0,313121.64,2022-07-12,2022-07-13,2022-07-19,COD,Pending,Amit Verma,South Zone,3.0,,False,1160.0,
ORD-10467,CUST-1104,Jessica Chopra,jessica.chopra98@gmail.com,+91-7867835419,21.0,Female,Mumbai,,India,,Sports,Cricket Bat,SKU-9647,14,30039.6,20.0,336443.52,2022-01-03,2022-01-04,2022-01-13,UPI,Delivered,,International,1.0,,True,4968.0,Gift wrap
ORD-10884,CUST-4711,Carlos Mehta,carlos.mehta27@yahoo.com,+91-7061573684,24.0,Other,Bangalore,Texas,USA,,,Unknown Item,SKU-5895,14,9443.25,0.0,132205.5,2023-08-06,2023-08-09,2023-08-15,Cash on Delivery,Processing,,,4.0,,,3085.0,Express shipping needed
ORD-10755,CUST-3862,Divya Davis,divya.davis40@company.in,+91-8840009855,,Other,Ahmedabad,New York,India,506908,Clothing,Kurta,SKU-1144,8,36927.05,,295416.4,2022-06-26,2022-07-02,2022-07-10,Credit Card,Cancelled,Neha Sharma,West Zone,4.0,Changed mind,,225.0,
ORD-10106,CUST-4705,Rohit Johnson,rohit.johnson15@gmail.com,+91-9873427320,18.0,Other,New York,,UK,320401,Health,Blood Pressure Monitor,SKU-5327,16,45522.31,25.0,546267.72,2024-04-19,2024-04-22,2024-05-01,COD,Cancelled,Amit Verma,North Zone,4.0,Not as described,True,2950.0,
ORD-10858,CUST-2211,Karan Wilson,karan.wilson13@hotmail.com,+91-8285585512,24.0,F,Chennai,New York,USA,343291,Electronics,Speaker,SKU-1297,18,14405.35,15.0,220401.86,2024-08-08,2024-08-09,,CREDIT CARD,Pending,,,2.0,,No,3405.0,Gift wrap
ORD-10055,CUST-3955,Valentina Davis,valentina.davis39@yahoo.com,+91-7890251346,37.0,,Chicago,Tamil Nadu,UK,719489,Automotive,Polish Kit,SKU-9899,20,24234.8,5.0,460461.2,2023-12-03,2023-12-08,2023-12-13,Wallet,Cancelled,Bob Johnson,,,,False,2356.0,Gift wrap
ORD-10120,CUST-1652,Ashley Verma,ashley.verma66@yahoo.com,,36.0,Male,Leeds,Telangana,India,701444,Health,Sanitizer,SKU-3395,13,11204.17,,145654.21,2024-08-24,2024-08-30,2024-09-05,CREDIT CARD,Pending,Carol Williams,East Zone,3.0,Defective,False,1898.0,Gift wrap
ORD-10310,CUST-1483,Sofia Chopra,sofia.chopra7@gmail.com,+91-8620181096,65.0,Other,Philadelphia,California,USA,395570,Furniture,Dining Table,SKU-6763,7,26732.58,20.0,149702.45,2022-02-13,2022-02-14,,upi,Shipped,Alice Brown,West Zone,,Defective,False,4821.0,Handle with care
ORD-10025,CUST-4361,Jessica Johnson,jessica.johnson53@company.in,,33.0,,Hyderabad,California,UK,48817,Health,Multivitamin,SKU-3068,15,46645.97,5.0,664705.07,2023-11-12,2023-11-17,2023-11-24,upi,Returned,,East Zone,,Wrong item,Yes,,
ORD-10072,CUST-3649,Chris Williams,chris.williams11@company.in,+91-8066143895,52.0,M,San Antonio,Illinois,UK,844908,Beauty,Shampoo,SKU-8052,18,1886.42,15.0,28862.23,2024-12-30,2025-01-04,2025-01-11,Credit Card,Delivered,Amit Verma,North Zone,,,False,4249.0,
ORD-10530,CUST-1026,Chris Patel,chris.patel2@company.in,+91-7501000458,44.0,F,Mumbai,England,India,978390,Clothing,Jeans,SKU-8479,8,330.65,30.0,1851.64,2024-05-13,2024-05-20,2024-05-26,Net Banking,Processing,,Online,1.0,,Yes,4633.0,Urgent delivery
ORD-10044,CUST-2529,Divya Gupta,divya.gupta47@gmail.com,,60.0,Male,,Texas,Germany,,Health,Vitamin C,SKU-2106,12,12066.18,20.0,115835.33,2023-08-20,2023-08-24,,,Processing,Sunita Singh,International,5.0,Wrong item,No,2723.0,Urgent delivery
ORD-10275,CUST-2705,Vikram Kumar,vikram.kumar21@outlook.com,,22.0,Other,Ahmedabad,Maharashtra,,789677,Furniture,Bookshelf,SKU-3295,12,2751.46,0.0,-33017.52,2022-10-21,2022-10-25,2022-11-01,Debit Card,Pending,Dan Smith,International,3.0,,Yes,2763.0,
ORD-10478,CUST-2499,Jessica Mehta,jessica.mehta12@yahoo.com,+91-8948526738,41.0,M,Chennai,California,Germany,449860,Health,Omega 3,SKU-8796,19,11839.1,0.0,224942.9,2022-04-07,2022-04-09,2022-04-15,Debit Card,Pending,Dan Smith,North Zone,1.0,Changed mind,Yes,2599.0,Handle with care
ORD-10314,CUST-2314,Ana Chopra,,+91-8154261079,54.0,FEMALE,Pune,New York,UK,475367,Beauty,Moisturizer,SKU-8581,3,49940.36,30.0,104874.76,2022-09-28,2022-09-29,2022-10-04,Credit Card,Delivered,Carol Williams,North Zone,,,True,3933.0,
ORD-10336,CUST-1378,Rahul Chopra,rahul.chopra41@hotmail.com,+91-7808507380,29.0,male,,Gujarat,UK,375805,Electronics,Headphones,SKU-9569,5,15558.83,20.0,62235.32,2023-09-23,2023-09-30,2023-10-04,Cash on Delivery,Cancelled,Raj Patel,North Zone,3.0,,False,1725.0,
ORD-10689,CUST-2435,Divya Brown,divya.brown36@yahoo.com,+91-7516674398,38.0,FEMALE,San Antonio,New York,UK,424662,Clothing,Jacket,SKU-6906,4,23743.93,25.0,71231.79,2024-09-26,2024-09-29,2024-09-30,UPI,Cancelled,Pradeep Kumar,South Zone,3.0,,True,,
ORD-10430,CUST-4802,Sofia Verma,sofia.verma65@gmail.com,+91-8717345701,27.0,M,Delhi,Illinois,USA,981111,Toys,Science Kit,SKU-1932,8,44043.27,5.0,334728.85,2022-08-07,2022-08-14,2022-08-18,Net Banking,Cancelled,Bob Johnson,,4.0,,False,250.0,
ORD-10950,CUST-1559,Diego Gupta,diego.gupta83@outlook.com,+91-9970643928,36.0,F,Delhi,Scotland,,831863,Books,Data Science,SKU-8774,15,31600.4,20.0,379204.8,2024-04-14,2024-04-17,2024-04-26,Debit Card,Processing,Neha Sharma,East Zone,4.0,Not as described,True,4715.0,
